stage	q_idx	s_idx	ctx_idx	s_f_idx	q_frame	s_frame	q_aa_start	q_aa_end	s_aa_start	s_aa_end	q_seed_off	s_seed_off	raw_score	e_value	e_value_bits	ordering_method	linked_set	start_of_chain	link_id	chain_next_link_id
after_common_endpoint_purge	0	0	0	0	1	1	36235	36267	16999	17031	36264	17028	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	68223	68252	17299	17328	68249	17325	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	78522	78540	17304	17322	78537	17319	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	4470	4480	18746	18756	4475	18751	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	16838	16850	19370	19382	16847	19379	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	67897	67921	20035	20059	67918	20056	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	75385	75395	20662	20672	75392	20669	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	64444	64456	21716	21728	64453	21725	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	78347	78366	22506	22525	78357	22516	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	59343	59355	23104	23116	59348	23109	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	607	631	23462	23486	626	23481	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	4660	4684	23462	23486	4679	23481	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	58600	58616	23487	23503	58610	23497	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	50633	50644	24283	24294	50637	24287	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	56022	56031	24788	24797	56025	24791	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	18798	18820	24955	24977	18804	24961	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	18970	18992	24955	24977	18976	24961	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	18696	18715	24955	24974	18702	24961	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	94198	94213	25049	25064	94207	25058	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	50849	50872	25142	25165	50867	25160	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	2955	2970	25155	25170	2965	25165	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	42418	42429	25317	25328	42425	25324	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	52228	52240	25835	25847	52236	25843	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	72966	72986	26811	26831	72972	26817	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	68981	68989	27099	27107	68984	27102	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	27609	27634	28371	28396	27620	28382	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	88986	88997	28738	28749	88990	28742	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	29942	29956	28760	28774	29953	28771	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	14138	14153	28807	28822	14148	28817	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	50198	50210	28896	28908	50202	28900	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	14138	14153	29043	29058	14148	29053	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	49041	49067	29066	29092	49054	29079	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	92762	92782	29251	29271	92767	29256	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	26931	26963	29378	29410	26954	29401	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	80475	80492	29387	29404	80487	29399	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	5206	5234	29573	29601	5230	29597	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	2434	2457	29581	29604	2447	29594	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	81467	81483	29581	29597	81473	29587	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	26644	26657	29581	29594	26653	29590	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	81127	81143	29582	29598	81135	29590	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	29582	29592	31395	29588	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	19745	19761	29583	29599	19758	29596	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	29583	29597	2410	29590	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	2447	2459	29584	29596	2454	29591	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	29584	29594	31395	29590	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	29585	29599	2410	29592	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	30384	30399	29586	29601	30388	29590	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	29586	29596	31395	29592	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	29588	29598	31395	29594	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	65294	65305	29589	29600	65299	29594	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	29590	29600	31395	29596	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	65738	65751	29592	29605	65741	29595	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	92762	92782	29846	29866	92767	29851	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	12682	12719	30168	30205	12694	30180	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	75879	75904	30169	30194	75898	30188	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	60433	60451	30178	30196	60445	30190	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	81466	81483	30179	30196	81473	30186	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	27598	27624	30180	30206	27619	30201	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	2448	2465	30180	30197	2454	30186	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	19745	19761	30180	30196	19758	30193	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	29939	29954	30180	30195	29947	30188	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	30180	30194	2410	30187	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	50010	50029	30181	30200	50022	30193	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	81127	81143	30181	30197	81135	30189	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30181	30191	31395	30187	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	27598	27624	30182	30208	27619	30203	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	19745	19761	30182	30198	19758	30195	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	30182	30196	2410	30189	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	50010	50029	30183	30202	50022	30195	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30183	30193	31395	30189	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	19745	19761	30184	30200	19758	30197	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	30184	30198	2410	30191	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	50010	50029	30185	30204	50022	30197	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	81127	81143	30185	30201	81135	30193	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30185	30195	31395	30191	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	19745	19761	30186	30202	19758	30199	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	30186	30200	2410	30193	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	26645	26667	30187	30209	26650	30192	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	81117	81139	30187	30209	81135	30205	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	50010	50029	30187	30206	50022	30199	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30187	30197	31395	30193	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	19745	19761	30188	30204	19758	30201	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	30188	30202	2410	30195	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	50010	50029	30189	30208	50022	30201	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30189	30199	31395	30195	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	19745	19761	30190	30206	19758	30203	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	30190	30204	2410	30197	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30191	30201	31395	30197	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	19745	19761	30192	30208	19758	30205	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	30192	30206	2410	30199	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30193	30203	31395	30199	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	30194	30208	2410	30201	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30195	30205	31395	30201	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	30197	30207	31395	30203	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	65722	65732	30197	30207	65726	30201	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	50198	50210	30332	30344	50202	30336	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	10961	10980	31012	31031	10969	31020	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	76050	76059	31589	31598	76055	31594	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	93359	93376	31696	31713	93368	31705	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	24259	24279	32155	32175	24272	32168	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	94459	94480	32205	32226	94469	32215	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	58352	58366	33038	33052	58361	33047	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	32793	32807	33436	33450	32802	33445	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	76807	76823	33503	33519	76810	33506	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	77011	77027	33503	33519	77014	33506	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	36409	36419	34039	34049	36412	34042	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	19510	19538	34061	34089	19521	34072	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	33083	33098	34386	34401	33087	34390	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	73638	73658	34543	34563	73647	34552	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	35397	35427	34619	34649	35403	34625	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	55826	55858	34875	34907	55838	34887	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	87263	87300	34946	34983	87296	34979	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	78092	78111	35456	35475	78099	35463	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	15476	15494	35948	35966	15483	35955	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	20023	20036	35978	35991	20032	35987	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	29190	29213	36850	36873	29210	36870	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	9504	9538	37169	37203	9533	37198	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	65040	65078	37495	37533	65054	37509	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	34869	34885	37629	37645	34879	37639	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	56437	56449	37682	37694	56443	37688	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	5998	6025	37848	37875	6010	37860	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	72728	72754	38942	38968	72750	38964	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	58575	58588	39166	39179	58585	39176	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	33179	33195	39538	39554	33185	39544	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	4324	4340	40719	40735	4334	40729	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	60065	60081	41203	41219	60069	41207	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	5891	5903	42063	42075	5895	42067	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	43817	43844	43004	43031	43840	43027	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	5205	5221	43004	43020	5214	43013	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	63143	63165	43411	43433	63161	43429	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	73505	73517	43963	43975	73512	43970	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	29512	29546	44964	44998	29541	44993	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	92523	92548	46624	46649	92525	46626	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	42746	42772	47330	47356	42757	47341	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	16862	16884	47333	47355	16865	47336	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	74487	74504	47336	47353	74496	47345	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	78383	78410	47339	47366	78401	47357	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	91484	91501	47344	47361	91498	47358	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	91606	91623	47344	47361	91620	47358	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	91727	91744	47344	47361	91741	47358	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	3024	3043	47357	47376	3040	47373	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	4475	4496	47409	47430	4490	47424	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	90303	90315	47513	47525	90312	47522	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	61397	61410	48147	48160	61400	48150	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	7458	7485	48498	48525	7462	48502	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	40013	40031	48505	48523	40025	48517	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	2657	2674	48507	48524	2669	48519	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	3468	3485	48514	48531	3476	48522	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	20312	20330	48515	48533	20327	48530	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	39186	39215	48561	48590	39198	48573	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	8850	8872	48675	48697	8869	48694	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	43876	43896	48684	48704	43891	48699	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	1942	1957	48737	48752	1949	48744	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	13127	13147	48839	48859	13140	48852	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	40990	41003	49195	49208	40995	49200	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	70447	70452	51015	51020	70449	51017	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	20811	20830	51081	51100	20826	51096	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	17447	17458	51083	51094	17455	51091	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	12965	12991	51085	51111	12971	51091	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	12959	12976	51085	51102	12965	51091	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	52145	52170	51088	51113	52167	51110	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	12981	12991	51097	51107	12985	51101	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	28040	28055	51470	51485	28052	51482	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	32887	32931	53062	53106	32928	53103	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	83476	83491	53150	53165	83488	53162	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	53049	53069	53159	53179	53064	53174	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	67355	67397	53161	53203	67368	53174	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	71924	71942	53164	53182	71936	53176	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	71937	71955	53164	53182	71949	53176	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	71949	71967	53164	53182	71961	53176	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	71961	71979	53164	53182	71973	53176	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	72019	72037	53164	53182	72031	53176	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	19855	19866	53412	53423	19860	53417	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	53164	53178	54128	54142	53171	54135	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	6668	6684	54173	54189	6678	54183	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	21796	21822	54501	54527	21811	54516	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	60429	60451	54502	54524	60445	54518	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	31385	31402	54502	54519	31396	54513	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	12453	12471	54509	54527	12460	54516	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	43832	43845	54509	54522	43839	54516	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	54509	54519	31395	54515	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	2403	2417	54510	54524	2410	54517	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	2447	2459	54511	54523	2454	54518	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	2447	2459	54513	54525	2454	54520	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	31389	31399	54513	54523	31395	54519	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	62675	62693	54572	54590	62684	54581	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	93454	93467	55024	55037	93461	55031	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	5580	5597	55993	56010	5594	56007	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	15352	15376	57321	57345	15372	57341	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	40363	40388	57322	57347	40383	57342	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	16862	16877	57331	57346	16865	57334	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	3	0	-1	1	16857	16876	57332	57351	16865	57340	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	55028	55042	57336	57350	55038	57346	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	11394	11423	58154	58183	11421	58181	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	0	0	1	1	7231	7250	58310	58329	7234	58313	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	5	0	-3	1	84248	84275	58345	58372	84269	58366	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	4	0	-2	1	71944	71961	58579	58596	71956	58591	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	1	0	2	1	51077	51091	58668	58682	51086	58677	42	inf	0x7ff0000000000000	0	0	0	0	NA
after_common_endpoint_purge	0	0	2	0	3	1	79332	79346	59146	59160	79340	59154	42	inf	0x7ff0000000000000	0	0	0	0	NA
