call	subject	frame	ordinal	query_offset	subject_offset
72	tie_b	1	13	8	8
72	tie_b	1	14	9	9
72	tie_b	1	15	10	10
72	tie_b	1	16	11	11
72	tie_b	1	17	12	12
72	tie_b	1	18	13	13
72	tie_b	1	19	14	14
72	tie_b	1	20	41	15
72	tie_b	1	21	15	15
72	tie_b	1	22	16	16
72	tie_b	1	23	3	16
72	tie_b	1	24	17	17
72	tie_b	1	25	4	17
72	tie_b	1	26	18	18
72	tie_b	1	27	19	19
72	tie_b	1	28	20	20
72	tie_b	1	29	21	21
72	tie_b	1	30	22	22
72	tie_b	1	31	23	23
72	tie_b	1	32	24	24
72	tie_b	1	33	25	25
72	tie_b	1	34	26	26
72	tie_b	1	35	27	27
72	tie_b	1	36	28	28
72	tie_b	1	37	29	29
72	tie_b	1	38	30	30
72	tie_b	1	39	31	31
72	tie_b	1	40	32	32
72	tie_b	1	41	33	33
72	tie_b	1	42	34	34
72	tie_b	1	43	35	35
72	tie_b	1	44	36	36
72	tie_b	1	45	68	37
72	tie_b	1	46	37	37
72	tie_b	1	47	38	38
72	tie_b	1	48	95	39
72	tie_b	1	49	39	39
72	tie_b	1	50	40	40
72	tie_b	1	51	41	41
72	tie_b	1	52	15	41
72	tie_b	1	53	42	42
72	tie_b	1	54	4	43
72	tie_b	1	55	43	43
72	tie_b	1	56	44	44
72	tie_b	1	57	45	45
72	tie_b	1	58	46	46
72	tie_b	1	59	47	47
72	tie_b	1	60	48	48
72	tie_b	1	61	49	49
72	tie_b	1	62	50	50
72	tie_b	1	63	51	51
72	tie_b	1	64	52	52
72	tie_b	1	65	53	53
72	tie_b	1	66	54	54
72	tie_b	1	67	55	55
72	tie_b	1	68	56	56
72	tie_b	1	69	57	57
72	tie_b	1	70	58	58
72	tie_b	1	71	59	59
72	tie_b	1	72	60	60
72	tie_b	1	73	61	61
72	tie_b	1	74	2	62
72	tie_b	1	75	62	62
72	tie_b	1	76	63	63
72	tie_b	1	77	3	63
72	tie_b	1	78	64	64
72	tie_b	1	79	65	65
72	tie_b	1	80	66	66
72	tie_b	1	81	67	67
72	tie_b	1	82	68	68
72	tie_b	1	83	37	68
72	tie_b	1	84	69	69
72	tie_b	1	85	70	70
72	tie_b	1	86	71	71
72	tie_b	1	87	72	72
72	tie_b	1	88	73	73
72	tie_b	1	89	74	74
72	tie_b	1	90	75	75
72	tie_b	1	91	76	76
72	tie_b	1	92	77	77
72	tie_b	1	93	78	78
72	tie_b	1	94	79	79
72	tie_b	1	95	80	80
72	tie_b	1	96	81	81
72	tie_b	1	97	82	82
72	tie_b	1	98	83	83
72	tie_b	1	99	84	84
72	tie_b	1	100	85	85
72	tie_b	1	101	86	86
72	tie_b	1	102	87	87
72	tie_b	1	103	88	88
72	tie_b	1	104	89	89
72	tie_b	1	105	90	90
72	tie_b	1	106	91	91
72	tie_b	1	107	92	92
72	tie_b	1	108	93	93
72	tie_b	1	109	94	94
72	tie_b	1	110	95	95
72	tie_b	1	111	39	95
72	tie_b	1	112	96	96
72	tie_b	1	113	97	97
72	tie_b	1	114	98	98
72	tie_b	1	115	99	99
72	tie_b	1	116	100	100
72	tie_b	1	117	101	101
72	tie_b	1	118	102	102
72	tie_b	1	119	103	103
72	tie_b	1	120	104	104
72	tie_b	1	121	105	105
72	tie_b	1	122	106	106
72	tie_b	1	123	107	107
72	tie_b	1	124	108	108
72	tie_b	1	125	109	109
72	tie_b	1	126	110	110
72	tie_b	1	127	111	111
72	tie_b	1	128	112	112
72	tie_b	1	129	113	113
72	tie_b	1	130	114	114
72	tie_b	1	131	115	115
72	tie_b	1	132	116	116
72	tie_b	1	133	117	117
73	tie_b	2	0	16	4
73	tie_b	2	1	17	5
73	tie_b	2	2	4	5
73	tie_b	2	3	43	5
73	tie_b	2	4	111	9
73	tie_b	2	5	5	10
73	tie_b	2	6	111	12
73	tie_b	2	7	83	40
73	tie_b	2	8	43	52
73	tie_b	2	9	63	54
73	tie_b	2	10	3	54
73	tie_b	2	11	4	55
73	tie_b	2	12	43	55
73	tie_b	2	13	78	65
73	tie_b	2	14	79	66
73	tie_b	2	15	78	70
73	tie_b	2	16	50	71
73	tie_b	2	17	79	71
73	tie_b	2	18	111	72
73	tie_b	2	19	78	77
73	tie_b	2	20	79	78
73	tie_b	2	21	27	108
73	tie_b	2	22	16	111
73	tie_b	2	23	63	111
73	tie_b	2	24	3	111
73	tie_b	2	25	17	112
73	tie_b	2	26	4	112
73	tie_b	2	27	43	112
74	tie_b	3	0	63	10
74	tie_b	3	1	87	24
74	tie_b	3	2	27	56
74	tie_b	3	3	2	71
74	tie_b	3	4	62	71
74	tie_b	3	5	63	72
74	tie_b	3	6	3	72
74	tie_b	3	7	9	110
75	tie_b	-1	0	24	7
75	tie_b	-1	1	23	63
75	tie_b	-1	2	83	73
76	tie_b	-2	0	7	84
76	tie_b	-2	1	107	103
77	tie_b	-3	0	31	4
77	tie_b	-3	1	68	25
77	tie_b	-3	2	37	25
77	tie_b	-3	3	61	25
77	tie_b	-3	4	24	37
77	tie_b	-3	5	92	43
77	tie_b	-3	6	93	44
77	tie_b	-3	7	51	57
77	tie_b	-3	8	24	105
77	tie_b	-3	9	93	107
